,y,z,x,t,deviation,target_idx,y_d,z_d,x_d,t_d,c,color,deviationc,Ziehtiefe,part,tp,dx,dy,dz,nx,ny,nz
254,-37.5000042922008,16.741312844080078,0.0,0.25425425425425424,0.008158583684188434,2542,-37.50000444311533,17.483154260397285,0.0,0.2542254225422542,1.0,b,0.008158583684188434,50,lm,1.3194116228598987,0.0,5.010323707921316e-06,0.2832558208819975,0.0,-0.9999999998435614,1.7688334494014776e-05
255,-37.499999661366715,17.024568654442106,0.0,0.2552552552552553,0.008413538278523517,2552,-37.49999977568844,17.76615511616436,0.0,0.2552255225522552,-1.0,b,-0.008413538278523517,50,lm,1.3263564022184713,0.0,3.77318635003121e-06,0.28325578658684236,0.0,-0.9999999999112784,1.3320774114316778e-05
256,-37.4999967458281,17.307824417253762,0.0,0.25625625625625625,0.008668492494317979,2562,-37.49999680989963,18.04915592475968,0.0,0.25622562256225623,1.0,b,0.008668492494317979,50,lm,1.3333011815770437,0.0,2.1280470647866423e-06,0.2832557409813088,0.0,-0.9999999999717788,7.5128117698663336e-06
257,-37.499995405272585,17.591080136404724,0.0,0.25725725725725723,0.00892344692948101,2572,-37.49999542699511,18.33215668947527,0.0,0.25722572257225723,-1.0,b,-0.00892344692948101,50,lm,1.3402459609356159,0.0,7.287733687633136e-07,0.28325570219151963,0.0,-0.9999999999966902,2.572846241478842e-06
258,-37.49999528828136,17.8743358216368,0.0,0.25825825825825827,0.009178401610161042,2582,-37.499995276504094,18.615157420026648,0.0,0.25822582258225824,1.0,b,0.009178401610161042,50,lm,1.3471907402941885,0.0,-3.1908150432968796e-07,0.28325567314353783,0.0,-0.9999999999993656,-1.1264787772416237e-06
259,-37.499996043435594,18.1575914826918,0.0,0.25925925925925924,0.009433356562499214,2592,-37.49999600795584,18.898158126129367,0.0,0.25922592259225924,1.0,b,0.009433356562499214,50,lm,1.354135519652761,0.0,-1.0155175509396486e-06,0.28325565383737583,0.0,-0.9999999999935734,-3.5851625101759e-06
260,-37.49999731931646,18.440847129311553,0.0,0.2602602602602603,0.009688311812720517,2602,-37.499997270879604,19.181158817498954,0.0,0.26022602260226024,-1.0,b,-0.009688311812720517,50,lm,1.3610802990113335,0.0,-1.3605347604084272e-06,0.2832556442730283,0.0,-0.9999999999884647,-4.803204412341109e-06
261,-37.499998764505115,18.724102771237856,0.0,0.26126126126126126,0.009943267387047294,2612,-37.499998714804605,19.464159503850933,0.0,0.26122612261226125,1.0,b,0.009943267387047294,50,lm,1.368025078369906,0.0,-1.3541337828826272e-06,0.2832556444504668,0.0,-0.9999999999885729,-4.780606527697816e-06
262,-37.50000002758403,19.007358418212487,0.0,0.26226226226226224,0.010198223311701572,2622,-37.499999989260104,19.747160194900857,0.0,0.26222622262226225,-1.0,b,-0.010198223311701572,50,lm,1.3749698577284781,0.0,-1.0364174620747235e-06,0.28325565325800994,0.0,-0.999999999993306,-3.6589471389075546e-06
263,-37.50000083734004,19.290614077753876,0.0,0.26326326326326327,0.010453179381778248,2632,-37.500000815637215,20.03016089837212,0.0,0.26322632263226325,1.0,b,0.010453179381778248,50,lm,1.381914637087051,0.0,-5.958790119109381e-07,0.283255665470346,0.0,-0.9999999999977872,-2.1036790594114423e-06
264,-37.50000121934205,19.57386974915318,0.0,0.26426426426426425,0.010708135377000601,2642,-37.50000121156007,20.31316161377618,0.0,0.26422642264226426,-1.0,b,-0.010708135377000601,50,lm,1.3888594164456232,0.0,-2.1522483351077426e-07,0.28325567602260726,0.0,-0.9999999999997113,-7.598253158871724e-07
265,-37.500001267789706,19.85712542979909,0.0,0.2652652652652653,0.010963091290357347,2652,-37.500001270974046,20.596162338508734,0.0,0.26522652265226526,1.0,b,0.010963091290357347,50,lm,1.395804195804196,0.0,7.122973144646494e-08,0.28325568396352097,0.0,-0.9999999999999682,2.514679686203084e-07
266,-37.50000107688259,20.14038111708022,0.0,0.26626626626626626,0.011218047114772041,2662,-37.50000108782461,20.879163069965454,0.0,0.2662266226622662,-1.0,b,-0.011218047114772041,50,lm,1.4027489751627682,0.0,2.634846865134932e-07,0.2832556892930782,0.0,-0.9999999999995672,9.302008625879976e-07
267,-37.50000074082033,20.423636808385247,0.0,0.26726726726726724,0.011473002843185212,2672,-37.50000075605723,21.16216380554207,0.0,0.2672267226722672,1.0,b,0.011473002843185212,50,lm,1.4096937545213404,0.0,3.615400459011653e-07,0.2832556920113092,0.0,-0.9999999999991853,1.2763734537289935e-06
268,-37.5000003538025,20.70689250110284,0.0,0.2682682682682683,0.011727958468569003,2682,-37.500000369617396,21.44516454263428,0.0,0.2682268226822682,-1.0,b,-0.011727958468569003,50,lm,1.4166385338799132,0.0,3.653958025040538e-07,0.2832556921181837,0.0,-0.9999999999991679,1.289985736107624e-06
269,-37.50000001002873,20.990148192621614,0.0,0.26926926926926925,0.011982913983845878,2692,-37.500000022450564,21.728165278637775,0.0,0.2692269226922692,1.0,b,0.011982913983845878,50,lm,1.4235833132384856,0.0,2.8401286300550055e-07,0.2832556898621217,0.0,-0.9999999999994973,1.0026731083269842e-06
270,-37.49999978577677,21.273403880827082,0.0,0.2702702702702703,0.012237869445782154,2702,-37.499999792880864,22.011166011381302,0.0,0.2702270227022702,-1.0,b,-0.012237869445782154,50,lm,1.4305280925970583,0.0,1.6614082554156084e-07,0.28325568659453637,0.0,-0.9999999999998279,5.865401240094181e-07
271,-37.49999967774708,21.556659565810687,0.0,0.27127127127127126,0.012492824932021591,2712,-37.49999968041054,22.294166740878666,0.0,0.27122712271227123,1.0,b,0.012492824932021591,50,lm,1.4374728719556304,0.0,6.260793483647831e-08,0.2832556837244553,0.0,-0.9999999999999757,2.2102975662575004e-07
272,-37.4999996605609,21.839915248275993,0.0,0.27227227227227224,0.012747780444716054,2722,-37.49999965973759,22.577167467831277,0.0,0.27222722272227223,-1.0,b,-0.012747780444716054,50,lm,1.4444176513142026,0.0,-1.5545769116442898e-08,0.28325568155793945,0.0,-0.9999999999999987,-5.488246177778085e-08
273,-37.499999708838615,22.123170928926566,0.0,0.2732732732732733,0.013002735985744057,2732,-37.499999705550906,22.860168192940822,0.0,0.27322732273227324,1.0,b,0.013002735985744057,50,lm,1.4513624306727755,0.0,-6.831988130784339e-08,0.28325568009498703,0.0,-0.999999999999971,-2.411950972525282e-07
274,-37.499999797200665,22.406426608465967,0.0,0.27427427427427425,0.013257691557019878,2742,-37.499999792539356,23.143168916908948,0.0,0.27422742274227424,-1.0,b,-0.013257691557019878,50,lm,1.458307210031348,0.0,-9.571441594857788e-08,0.28325567933561047,0.0,-0.9999999999999429,-3.3790819719158e-07
275,-37.49999990026745,22.689682287597787,0.0,0.2752752752752753,0.01351264716044386,2752,-37.49999989539182,23.426169640437344,0.0,0.27522752275227524,1.0,b,0.01351264716044386,50,lm,1.4652519893899205,0.0,-9.772934816965062e-08,0.28325567927979556,0.0,-0.9999999999999404,-3.4502167235668825e-07
276,-37.49999999265936,22.97293796702556,0.0,0.27627627627627627,0.013767602797877573,2762,-37.499999988797185,23.70917036422768,0.0,0.27622762276227625,-1.0,b,-0.013767602797877573,50,lm,1.4721967687484927,0.0,-7.638079324578939e-08,0.28325567987165456,0.0,-0.9999999999999637,-2.696531744055243e-07
277,-37.500000053029034,23.256193647341096,0.0,0.2772772772772773,0.014022558453902602,2772,-37.500000050850005,23.992171088887194,0.0,0.27722772277227725,1.0,b,0.014022558453902602,50,lm,1.4791415481070653,0.0,-4.444220991217662e-08,0.2832556807570725,0.0,-0.9999999999999877,-1.568978591828874e-07
278,-37.50000008154378,23.539449328539703,0.0,0.2782782782782783,0.014022558494527734,2783,-37.50000008225765,24.30347188703423,0.0,0.27832783278327833,1.0,b,0.014022558494527734,50,lm,1.4860863274656377,0.0,-1.6244300127254974e-08,0.2832556815387566,0.0,-0.9999999999999984,-5.7348541215517735e-08
279,-37.500000085517634,23.82270501041861,0.0,0.27927927927927926,0.01376760291341839,2793,-37.50000008521275,24.586472613332027,0.0,0.27932793279327933,-1.0,b,-0.01376760291341839,50,lm,1.4930311068242101,0.0,4.637207950963784e-09,0.2832556821175931,0.0,-0.9999999999999998,1.637110301299677e-08
280,-37.500000072269366,24.10596069277489,0.0,0.2802802802802803,0.013512647321597657,2803,-37.50000007133182,24.869473340096487,0.0,0.28032803280328034,1.0,b,0.013512647321597657,50,lm,1.4999758861827828,0.0,1.8199958873310607e-08,0.2832556824934933,0.0,-0.999999999999998,6.425275819039798e-08
281,-37.500000049117716,24.389216375405596,0.0,0.28128128128128127,0.013257691719637475,2813,-37.50000004791384,25.152474067125233,0.0,0.28132813281328134,-1.0,b,-0.013257691719637475,50,lm,1.506920665541355,0.0,2.4443938428930778e-08,0.2832556826664767,0.0,-0.9999999999999962,8.629637435275231e-08
282,-37.50000002338149,24.672472058107843,0.0,0.2822822822822823,0.0130027361080352,2823,-37.500000022257844,25.435474794215878,0.0,0.28232823282328234,1.0,b,0.0130027361080352,50,lm,1.5138654448999276,0.0,2.33691466178243e-08,0.2832556826365291,0.0,-0.9999999999999967,8.250195159477623e-08
283,-37.50000000237942,24.955727740678654,0.0,0.2832832832832833,0.012747780487394798,2833,-37.50000000166287,25.71847552116605,0.0,0.28332833283328335,-1.0,b,-0.012747780487394798,50,lm,1.5208102242585002,0.0,1.553684825239543e-08,0.2832556824192096,0.0,-0.9999999999999984,5.485096757706471e-08
284,-37.49999999230779,25.238983422946262,0.0,0.28428428428428426,0.012492824863393539,2843,-37.499999992120046,26.001476247809656,0.0,0.28432843284328435,1.0,b,0.012492824863393539,50,lm,1.5277550036170724,0.0,5.120082136045312e-09,0.2832556821303083,0.0,-0.9999999999999998,1.8075832045232832e-08
285,-37.49999999213926,25.52223910493927,0.0,0.2852852852852853,0.012237869244490442,2853,-37.49999999229552,26.28447697418376,0.0,0.28532853285328535,-1.0,b,-0.012237869244490442,50,lm,1.534699782975645,0.0,-2.838838497609686e-09,0.2832556819096528,0.0,-0.9999999999999998,-1.0022176707880342e-08
286,-37.49999999798547,25.805494786765568,0.0,0.2862862862862863,0.01198291363058957,2863,-37.49999999830694,26.567477700396157,0.0,0.28632863286328636,1.0,b,0.01198291363058957,50,lm,1.5416445623342172,0.0,-6.905846561267026e-09,0.2832556817970353,0.0,-0.9999999999999996,-2.438025785557006e-08
287,-37.50000000595095,26.08875046853334,0.0,0.2872872872872873,0.011727958021314327,2873,-37.5000000062693,26.850478426554655,0.0,0.28732873287328736,-1.0,b,-0.011727958021314327,50,lm,1.54858934169279,0.0,-7.077375130393193e-09,0.2832556817925518,0.0,-0.9999999999999996,-2.498581876841734e-08
288,-37.50000001214022,26.37200615035067,0.0,0.2882882882882883,0.01147300241643734,2883,-37.50000001229765,27.13347915276711,0.0,0.2883288328832883,1.0,b,0.01147300241643734,50,lm,1.5555341210513625,0.0,-3.353420652274508e-09,0.283255681896188,0.0,-0.9999999999999998,-1.1838846902649324e-08
289,-37.50000001265779,26.655261832325717,0.0,0.28928928928928926,0.011218046815660188,2893,-37.500000012507016,27.416479879141377,0.0,0.2893289328932893,-1.0,b,-0.011218046815660188,50,lm,1.5624789004099346,0.0,4.266006214947993e-09,0.28325568210798124,0.0,-1.0,1.5060620084301533e-08
290,-37.50000000360821,26.938517514566634,0.0,0.2902902902902903,0.01096309121866314,2903,-37.50000000301243,27.699480605785297,0.0,0.2903290329032903,1.0,b,0.01096309121866314,50,lm,1.5694236797685073,0.0,1.5294620681061133e-08,0.28325568241439214,0.0,-0.9999999999999987,5.3995812372391076e-08
291,-37.49999998206855,27.2217731971545,0.0,0.2912912912912913,0.010708135621076358,2913,-37.49999998104929,27.982481332775578,0.0,0.2913291329132913,-1.0,b,-0.010708135621076358,50,lm,1.5763684591270797,0.0,2.5448599672017735e-08,0.2832556826964261,0.0,-0.9999999999999959,8.984320960399472e-08
292,-37.49999995271101,27.505028879959486,0.0,0.2922922922922923,0.010453180014689483,2923,-37.499999951584975,28.265482059974175,0.0,0.2923292329232923,1.0,b,0.010453180014689483,50,lm,1.5833132384856523,0.0,2.914527286179691e-08,0.2832556827990196,0.0,-0.9999999999999947,1.0289386809046443e-07
293,-37.499999923778006,27.78828456275254,0.0,0.2932932932932933,0.010198224399864883,2933,-37.499999922848815,28.548482787152405,0.0,0.29332933293329333,-1.0,b,-0.010198224399864883,50,lm,1.5902580178442247,0.0,2.4589169811406464e-08,0.28325568267228185,0.0,-0.9999999999999962,8.680909621804583e-08
294,-37.49999990353267,28.07154024530405,0.0,0.29429429429429427,0.0099432687772243,2943,-37.49999990308167,28.831483514081274,0.0,0.29432943294329433,-1.0,b,-0.0099432687772243,50,lm,1.597202797202797,0.0,1.1769913044190616e-08,0.28325568231594467,0.0,-0.9999999999999992,4.1552257479736604e-08
295,-37.49999990023818,28.35479592738443,0.0,0.2952952952952953,0.009688313147378839,2953,-37.499999900524394,29.11448424053181,0.0,0.29532953295329534,-1.0,b,-0.009688313147378839,50,lm,1.6041475765613695,0.0,-9.312493887136952e-09,0.28325568172999205,0.0,-0.9999999999999994,-3.287663580218631e-08
296,-37.499999922157656,28.638051608764034,0.0,0.2962962962962963,0.00943335751096805,2963,-37.499999923417846,29.397484966275,0.0,0.29632963296329634,1.0,b,0.00943335751096805,50,lm,1.611092355919942,0.0,-3.865802966629417e-08,0.2832556809144293,0.0,-0.9999999999999906,-1.3647750873519914e-07
297,-37.49999997755424,28.92130728921329,0.0,0.2972972972972973,0.009178401868588863,2973,-37.49999998000287,29.680485691081877,0.0,0.29732973297329734,-1.0,b,-0.009178401868588863,50,lm,1.6180371352785148,0.0,-7.509217425649695e-08,0.28325567990190237,0.0,-0.9999999999999649,-2.651038605209978e-07
298,-37.500000072342004,29.20456296856784,0.0,0.2982982982982983,0.00892344622978738,2983,-37.5000000758502,29.963486414797625,0.0,0.29832983298329835,1.0,b,0.00892344622978738,50,lm,1.624981914637087,0.0,-1.0621042889624732e-07,0.28325567903711324,0.0,-0.9999999999999296,-3.7496310491386035e-07
299,-37.5000001899751,29.487818647287515,0.0,0.29929929929929927,0.008668490616486994,2993,-37.500000193626185,30.246487137904,0.0,0.29932993299329935,-1.0,b,-0.008668490616486994,50,lm,1.6319266939956592,0.0,-1.1454408621602852e-07,0.2832556788055598,0.0,-0.9999999999999183,-4.043840769548973e-07
300,-37.50000030143018,29.771074326178958,0.0,0.3003003003003003,0.008413535027589852,3003,-37.50000030434457,30.529487861206547,0.0,0.30033003300330036,1.0,b,0.008413535027589852,50,lm,1.6388714733542318,0.0,-9.37875057616111e-08,0.2832556793824441,0.0,-0.9999999999999452,-3.311054732109241e-07
301,-37.50000037755011,30.054330006052403,0.0,0.3013013013013013,0.00815857946099297,3013,-37.5000003789269,30.812488585513396,0.0,0.30133013301330136,-1.0,b,-0.00815857946099297,50,lm,1.6458162527128042,0.0,-4.3873821908846367e-08,0.28325568076963137,0.0,-0.999999999999988,-1.5489123391854556e-07
302,-37.50000038917782,30.33758568771822,0.0,0.3023023023023023,0.007903623914415953,3023,-37.500000388294744,31.095489311632637,0.0,0.30233023302330236,1.0,b,0.007903623914415953,50,lm,1.652761032071377,0.0,3.5196968894979364e-08,0.28325568296713044,0.0,-0.9999999999999923,1.242586504400811e-07
303,-37.50000030715617,30.620841371986664,0.0,0.3033033033033033,0.007648668385773987,3033,-37.500000303369674,31.378490040372437,0.0,0.30333033303330337,-1.0,b,-0.007648668385773987,50,lm,1.6597058114299492,0.0,1.434248630971524e-07,0.2832556859749271,0.0,-0.9999999999998719,5.063441625310552e-07
304,-37.500000102328094,30.904097059668075,0.0,0.30430430430430433,0.007393712872787012,3043,-37.50000009507321,31.66149077254086,0.0,0.3043304330433043,1.0,b,0.007393712872787012,50,lm,1.6666505907885218,0.0,2.7749368314289313e-07,0.2832556897008729,0.0,-0.99999999999952,9.796579317993654e-07
305,-37.499999752168804,31.18735275138841,0.0,0.3053053053053053,0.00713875735148101,3053,-37.49999974174668,31.944491508739883,0.0,0.3053305330533053,-1.0,b,-0.00713875735148101,50,lm,1.6735953701470943,0.0,3.947943767457218e-07,0.2832556929607968,0.0,-0.9999999999990288,1.3937738465859495e-06
306,-37.49999931273934,31.47060844558967,0.0,0.3063063063063063,0.006883801755167074,3063,-37.49999930184807,32.22749224734483,0.0,0.3063306330633063,1.0,b,0.006883801755167074,50,lm,1.6805401495056667,0.0,4.303267004956979e-07,0.28325569394828776,0.0,-0.9999999999988459,1.5192164171420446e-06
307,-37.4999988915154,31.753864139284985,0.0,0.3073073073073073,0.006628846086697247,3073,-37.49999888275103,32.51049298537168,0.0,0.3073307330733073,-1.0,b,-0.006628846086697247,50,lm,1.6874849288642393,0.0,3.5793853925270014e-07,0.28325569193651745,0.0,-0.9999999999992016,1.2636587699449818e-06
308,-37.49999859686226,32.0371198294627,0.0,0.3083083083083083,0.006373890354220232,3083,-37.49999859252847,32.79349371981692,0.0,0.30833083308330833,1.0,b,0.006373890354220232,50,lm,1.6944297082228115,0.0,1.771851216858522e-07,0.2832556869131331,0.0,-0.9999999999998044,6.255306773069502e-07
309,-37.49999853714516,32.32037551311125,0.0,0.30930930930930933,0.006118934565826714,3093,-37.4999985392533,33.07649444767708,0.0,0.30933093309330933,-1.0,b,-0.006118934565826714,50,lm,1.701374487581384,0.0,-1.1193356286298695e-07,0.28325567887813463,0.0,-0.999999999999922,-3.951679391082412e-07
310,-37.49999882072939,32.60363118721897,0.0,0.3103103103103103,0.005863978729694462,3103,-37.49999883099843,33.35949516594866,0.0,0.31033103310331034,1.0,b,0.005863978729694462,50,lm,1.7083192669399565,0.0,-5.094175143938173e-07,0.283255667831515,0.0,-0.9999999999983828,-1.7984371444104807e-06
311,-37.49999955598019,32.88688684877428,0.0,0.3113113113113113,0.005609022853924348,3113,-37.49999957583678,33.64249587162817,0.0,0.31133113311331134,-1.0,b,-0.005609022853924348,50,lm,1.715264046298529,0.0,-1.0060078459162014e-06,0.2832556540306186,0.0,-0.9999999999936932,-3.551589638528846e-06
312,-37.50000083274508,33.17014249528021,0.0,0.3123123123123123,0.005354066996765157,3123,-37.500000861519744,33.9254965622769,0.0,0.31233123312331235,1.0,b,0.005354066996765157,50,lm,1.7222088256571015,0.0,-1.4542709685372301e-06,0.2832556415727865,0.0,-0.9999999999868202,-5.134128875397414e-06
313,-37.500002464522126,33.453398131919855,0.0,0.3133133133133133,0.005099111348219583,3133,-37.5000024947079,34.208497243267985,0.0,0.31333133313331335,-1.0,b,-0.005099111348219583,50,lm,1.7291536050156737,0.0,-1.6098517257034928e-06,0.2832556372489954,0.0,-0.9999999999838495,-5.683388127108501e-06
314,-37.50000405244853,33.7366537697782,0.0,0.31431431431431434,0.004844155899325075,3143,-37.50000407685919,34.491497925677464,0.0,0.31433143314331435,1.0,b,0.004844155899325075,50,lm,1.7360983843742466,0.0,-1.3638491047629486e-06,0.28325564408574166,0.0,-0.9999999999884085,-4.81490530982783e-06
315,-37.500005192220335,34.01990942009134,0.0,0.3153153153153153,0.00458920061984295,3153,-37.50000520476044,34.774498620711164,0.0,0.31533153315331536,-1.0,b,-0.00458920061984295,50,lm,1.743043163732819,0.0,-7.135425121873595e-07,0.2832556621586164,0.0,-0.9999999999968272,-2.519075900362863e-06
316,-37.500005479533556,34.303165094095434,0.0,0.3163163163163163,0.004334245479471869,3163,-37.5000054751984,35.0574993395749,0.0,0.31633163316331636,1.0,b,0.004334245479471869,50,lm,1.7499879430913912,0.0,3.410680378124198e-07,0.2832556914676623,0.0,-0.9999999999992751,1.2040995047441453e-06
317,-37.50000451008426,34.58642080302666,0.0,0.3173173173173173,0.004079290447932414,3173,-37.50000448495989,35.34050009347452,0.0,0.31733173317331737,-1.0,b,-0.004079290447932414,50,lm,1.7569327224499638,0.0,1.799982538130962e-06,0.2832557320128437,0.0,-0.9999999999798095,6.3546199941083715e-06
318,-37.50000187956848,34.86967655812112,0.0,0.3183183183183183,0.0038243354950516966,3183,-37.500001830831685,35.62350089361586,0.0,0.31833183318331837,1.0,b,0.0038243354950516966,50,lm,1.763877501808536,0.0,3.638109280501567e-06,0.283255783096827,0.0,-0.9999999999175171,1.2843901156848928e-05
319,-37.4999972338657,35.152932369220316,0.0,0.31931931931931934,0.003569380490481999,3193,-37.499997163380456,35.9065017497101,0.0,0.3193319331933193,-1.0,b,-0.003569380490481999,50,lm,1.7708222811671088,0.0,5.348547851724561e-06,0.2832558306321964,0.0,-0.9999999998217277,1.8882392778407007e-05
320,-37.499991182472776,35.436188219385514,0.0,0.3203203203203203,0.003314424960138823,3203,-37.49999110914904,36.18950264434484,0.0,0.3203320332033203,1.0,b,0.003314424960138823,50,lm,1.7777670605256812,0.0,6.015340172638162e-06,0.28325584916323976,0.0,-0.9999999997745073,2.1236419968207323e-05
321,-37.499985203185354,35.719444067546796,0.0,0.3213213213213213,0.003059468943257334,3213,-37.49998514451694,36.47250353648949,0.0,0.3213321332133213,-1.0,b,-0.003059468943257334,50,lm,1.7847118398842534,0.0,5.18880937505628e-06,0.2832558261928533,0.0,-0.9999999998322171,1.8318455948203207e-05
322,-37.499980804854026,36.00269987177122,0.0,0.32232232232232233,0.0028045125531511346,3223,-37.4999807742641,36.755504384324205,0.0,0.32233223322332233,1.0,b,0.0028045125531511346,50,lm,1.791656619242826,0.0,2.853428007654202e-06,0.2832557612894888,0.0,-0.9999999999492604,1.0073680388774872e-05
323,-37.49997949632934,36.28595559012577,0.0,0.3233233233233233,0.002549555903416175,3233,-37.49997950317044,37.03850514602918,0.0,0.32333233323332333,-1.0,b,-0.002549555903416175,50,lm,1.7986013986013984,0.0,-9.908039331207874e-07,0.28325565445316414,0.0,-0.9999999999938824,-3.4979140488034067e-06
324,-37.49998278646189,36.56921118067755,0.0,0.32432432432432434,0.0022945991075169025,3243,-37.49998283601588,37.32150577978453,0.0,0.32433243324332434,1.0,b,0.0022945991075169025,50,lm,1.805546177959971,0.0,-6.343886443715974e-06,0.28325550568387214,0.0,-0.9999999997492021,-2.2396339399683363e-05
325,-37.499992184102226,36.85246660149352,0.0,0.3253253253253253,0.0020396422790687394,3253,-37.49999227758038,37.604506243770444,0.0,0.32533253325332534,-1.0,b,-0.0020396422790687394,50,lm,1.8124909573185435,0.0,-1.3140366537101045e-05,0.28325531680062,0.0,-0.9999999989239591,-4.639053794782189e-05
326,-37.500009067194966,37.13572181427879,0.0,0.3263263263263263,0.0017846856764287041,3263,-37.500009196505616,37.88750649995053,0.0,0.32633263326332634,1.0,b,0.0017846856764287041,50,lm,1.8194357366771157,0.0,-1.9651070701343087e-05,0.28325513585947704,0.0,-0.9999999975934944,-6.937586707625164e-05
327,-37.50003148624363,37.41897687321247,0.0,0.32732732732732733,0.0015297301501197484,3273,-37.50003161258514,38.170506603357374,0.0,0.32733273327332735,-1.0,b,-0.0015297301501197484,50,lm,1.8263805160356883,0.0,-2.2455549377298212e-05,0.28325505791927696,0.0,-0.999999996857596,-7.927678139866885e-05
328,-37.50005397829372,37.70223193011734,0.0,0.3283283283283283,0.001274775468745659,3283,-37.500054071178475,38.453506705582704,0.0,0.32833283328332835,-1.0,b,-0.001274775468745659,50,lm,1.8333252953942607,0.0,-1.9713001648824502e-05,0.2832551341383329,0.0,-0.9999999975783024,-6.959450765491989e-05
329,-37.500070912246926,37.98548714148914,0.0,0.32932932932932935,0.0010198212118793747,3293,-37.500070956379126,38.73650696270006,0.0,0.32933293329332936,1.0,b,0.0010198212118793747,50,lm,1.8402700747528336,0.0,-1.1339355609152335e-05,0.2832553668531226,0.0,-0.9999999991987087,-4.0032270971748416e-05
330,-37.50007665700494,38.26874266382359,0.0,0.3303303303303303,0.0007648669593582259,3303,-37.50007665228056,39.01950753078293,0.0,0.33033303330333036,1.0,b,0.0007648669593582259,50,lm,1.8472148541114057,0.0,2.665388748823716e-06,0.28325575606362463,0.0,-0.9999999999557276,9.409830838908056e-06
331,-37.50006558146943,38.55199865361639,0.0,0.3313313313313313,0.0005099122899457593,3313,-37.5000655429763,39.30250856590488,0.0,0.33133313331333136,1.0,b,0.0005099122899457593,50,lm,1.854159633469978,0.0,2.230123143220908e-05,0.2832563017698604,0.0,-0.9999999969006649,7.873163359030705e-05
332,-37.500032054542075,38.83525526736331,0.0,0.33233233233233234,0.0002549567795530371,3323,-37.500032012559814,39.585510224139405,0.0,0.33233323332333237,1.0,b,0.0002549567795530371,50,lm,1.8611044128285508,0.0,4.740553871229736e-05,0.28325699945201777,0.0,-0.9999999859955239,0.00016735875244077727
333,-37.499970770392004,39.11851265252042,0.0,0.3333333333333333,1.4210854715202004e-14,3333,-37.499970770392004,39.86851265252044,0.0,0.33333333333333337,1.0,b,1.4210854715202004e-14,50,lm,1.8680491921871232,0.0,7.212970624692616e-05,0.28325768656958417,0.0,-0.9999999675783657,0.00025464341244149804
334,-37.49988779512958,39.40177064050248,0.0,0.33433433433433435,0.00025495780402653924,3343,-37.499887873664065,40.151515682710546,0.0,0.3343334333433343,-1.0,b,-0.00025495780402653924,50,lm,1.8749939715456958,0.0,8.374991794468656e-05,0.28325800951075664,0.0,-0.999999956290649,0.0002956665353565284
335,-37.499803270556114,39.685028671541936,0.0,0.3353353353353353,0.0005099151560700893,3353,-37.499803411531026,40.43451875640535,0.0,0.3353335333533353,1.0,b,0.0005099151560700893,50,lm,1.881938750904268,0.0,7.479145763156225e-05,0.28325776054320073,0.0,-0.9999999651413679,0.00026404026806187933
336,-37.49973821221432,39.96828616158888,0.0,0.3363363363363363,0.0007648704694232798,3363,-37.499738342839,40.71752129113061,0.0,0.3363336333633363,1.0,b,0.0007648704694232798,50,lm,1.8888835302628404,0.0,4.48174546399116e-05,0.2832569275257164,0.0,-0.9999999874829125,0.0001582219170080446
337,-37.499713635646835,40.25154252659337,0.0,0.33733733733733734,0.001019822181404041,3373,-37.4997136264341,41.000522704412006,0.0,0.33733373337333733,1.0,b,0.001019822181404041,50,lm,1.8958283096214132,0.0,-6.172091037370819e-06,0.283255510458293,0.0,-0.9999999997626015,-2.17898357067068e-05
338,-37.49975055639639,40.534797182505464,0.0,0.3383383383383383,0.0012747687742419307,3383,-37.499750221162415,41.2835224137753,0.0,0.33833383338333833,-1.0,b,-0.0012747687742419307,50,lm,1.9027730889799854,0.0,-7.817717940383773e-05,0.28325350934091986,0.0,-0.9999999619127713,-0.0002759972033821925
339,-37.49986999000564,40.81804954527521,0.0,0.33933933933933935,0.0015297087961510885,3393,-37.499869085870095,41.56651983674625,0.0,0.33933393339333934,1.0,b,0.0015297087961510885,50,lm,1.909717868338558,0.0,-0.00017081873822988314,0.2832509347085299,0.0,-0.9999998181563242,-0.0006030649372555514
340,-37.50009219387285,41.101299051922524,0.0,0.34034034034034033,0.0017846419378872937,3403,-37.500090460626986,41.8495144108263,0.0,0.34033403340334034,-1.0,b,-0.0017846419378872937,50,lm,1.9166626476971305,0.0,-0.00026449650158966165,0.28324833127865645,0.0,-0.99999956401167,-0.0009337968032442356
341,-37.50039898300882,41.38454620783252,0.0,0.34134134134134136,0.002039581160768086,3413,-37.500396642083075,42.13250662801515,0.0,0.34133413341334135,1.0,b,0.002039581160768086,50,lm,1.923607427055703,0.0,-0.0003120628705275408,0.28324700934586744,0.0,-0.9999993930916105,-0.001101733366416282
342,-37.50071631961391,41.66779307061426,0.0,0.34234234234234234,0.0022945349373940127,3423,-37.500713915773474,42.41549853693604,0.0,0.34233423342334235,-1.0,b,-0.0022945349373940127,50,lm,1.9305522064142755,0.0,-0.00028339480343575474,0.2832478060696424,0.0,-0.9999994994812702,-0.0010005184701118892
343,-37.50096577261569,41.951041819971806,0.0,0.3433433433433433,0.0025495091330620997,3433,-37.500964062220255,42.69849231141247,0.0,0.34333433343334335,1.0,b,0.0025495091330620997,50,lm,1.9374969857728477,0.0,-0.00017629566391619278,0.2832507824974684,0.0,-0.9999998063083483,-0.0006224012100329154
